Mode,Crash In Disadvantaged Community,MasterFile,CollisionDate,CollisionTime,CollisionDayWeekCode,RoadwayName_HouseBusinessNumber_,RoadwayName_RoadwayName_,RoadwayName_Direction_,RoadwayName_RoadwaySuffix_,RoadwayfromReport,CurrentRoadwayNumber,RSEUniqueGIS,RoadwayIdentifier,ParkingLotIndicator,Latitude,Longitude,MannerofCollisionCode,YR,KABCO,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,In City Limits?
Motor Vehicle,DAC,72149080,20180131,1341,3,NULL,STARLITE,NULL,DR,NULL,NULL,047 CS-1286,STARLITE DR,N,37.73421,-85.88611,1,2018,O,047-CS-1286  -000,0.044,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72149218,20180203,2022,6,NULL,NEW GLENDALE,NULL,RD,KY1136,KY1136,047 KY-1136,KY1136,N,37.6759,-85.85939,1,2018,C,047-KY-1136  -000,9.921,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72149289,20180204,603,0,NULL,BLACK BRANCH,N,RD,NULL,NULL,047 CS-1551,CS1551,N,37.67553,-85.90492,9,2018,O,047-CS-1551  -000,0.079,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72149374,20180204,1345,0,NULL,POPLAR,W,ST,NULL,NULL,047 CS-1068,CS1068,N,37.69539,-85.85909,5,2018,O,047-CS-1068  -000,0.142,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72150079,20180205,1636,1,NULL,MILES,N,ST,KY0251,KY0251,047 KY-251,KY0251,N,37.70546,-85.85551,5,2018,O,047-KY-0251  -000,0.76,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72150134,20180205,2004,1,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.71553,-85.87766,5,2018,O,047-US-0031W -000,18.54,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72150151,20180205,151,1,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.72533,-85.89148,5,2018,O,047-KY-3005  -000,6.101,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72150158,20180205,1803,1,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.72441,-85.89362,5,2018,O,047-KY-3005  -000,5.968,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72150489,20180131,1744,3,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.7221,-85.88095,1,2018,O,047-US-0031W -000,19.025,0,0,0,0,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72150966,20180206,1658,2,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.73124,-85.88572,5,2018,O,047-US-0031W -000,19.709,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72151439,20180206,1715,2,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.73406,-85.88711,5,2018,O,047-US-0031W -000,19.895,0,0,0,1,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72151791,20180125,1648,4,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.72773,-85.88531,8,2018,O,047-KY-3005  -000,6.434,0,0,0,1,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72151861,20180209,2005,5,NULL,31W,NULL,BYP,US0031WB,US0031WB,047 US-31WB-10,US0031WB,N,37.70166,-85.88306,5,2018,O,047-US-0031WB-000,2.285,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72151967,20180209,1740,5,NULL,MULBERRY,N,ST,US0062,US0062,047 US-62-10,US0062,N,37.71083,-85.8354,5,2018,O,047-US-0062  -000,19.742,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72152099,20180210,1843,6,NULL,MULBERRY,N,ST,US0062,US0062,047 US-62-10,US0062,N,37.7121,-85.83289,1,2018,C,047-US-0062  -000,19.908,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72152106,20180210,1212,6,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.72913,-85.88464,5,2018,O,047-US-0031W -000,19.552,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72152107,20180210,1829,6,NULL,MILES,N,ST,KY0251,KY0251,047 KY-251,KY0251,N,37.70261,-85.85695,5,2018,O,047-KY-0251  -000,0.526,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72152179,20180211,114,0,NULL,DIXIE,E,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.67336,-85.84572,9,2018,O,047-US-0031W -000,15.039,0,0,0,0,0,0,0,1,1,0,1,0,0,Y
Motor Vehicle,DAC,72152208,20180125,906,4,NULL,DIXIE,W,AVE,US0031W,US0031W,047 US-0031W,US0031W,N,37.69588,-85.86298,1,2018,B,047-US-0031W -000,16.943,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72152209,20180131,1014,3,NULL,BEECH,NULL,ST,NULL,NULL,047 CS-1030,BEECH ST,N,37.70345,-85.86005,9,2018,O,047-CS-1030  -000,0.003,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72152210,20180201,739,4,NULL,MULBERRY,N,ST,US0062,US0062,047 US-0062,US0062,N,37.71105,-85.8349,5,2018,O,047-US-0062  -000,19.775,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72152211,20180208,749,4,NULL,MILES,N,ST,KY0251,KY0251,047 KY-0251,KY0251,N,37.70588,-85.85533,5,2018,O,047-KY-0251  -000,0.789,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72152212,20180208,1108,4,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-0031W,US0031W,N,37.71282,-85.8763,1,2018,C,047-US-0031W -000,18.336,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72152215,20180211,836,0,NULL,MAIN,N,ST,NULL,NULL,047 CS-1320,CS1320,N,37.70784,-85.84067,9,2018,O,047-CS-1320  -000,1.399,0,0,0,0,0,0,1,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72152411,20180211,2018,0,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.73108,-85.88538,5,2018,O,047-US-0031W -000,19.691,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72152753,20180212,656,1,NULL,BLACK BRANCH,N,RD,NULL,NULL,047 CS-1551,CS1551,N,37.67532,-85.92158,7,2018,O,047-CS-1551  -000,1.158,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72152821,20180212,841,1,NULL,HODGENVILLE,NULL,RD,KY0210,KY0210,047 KY-210,KY0210,N,37.66656,-85.83839,1,2018,O,047-KY-0210  -000,0.63,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72152853,20180209,1444,5,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.68421,-85.91564,1,2018,O,047-KY-3005  -000,2.813,0,1,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72153054,20180212,2032,1,NULL,MULBERRY,N,ST,US0062,US0062,047 US-62,US0062,N,37.70822,-85.84015,1,2018,A,047-US-0062  -000,19.431,0,0,1,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72153076,20180212,2018,1,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.74577,-85.89273,4,2018,O,047-US-0031W -000,20.771,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72153082,20180212,2105,1,NULL,DIXIE,S,HWY,US0031W,US0031W,047 US-31W,US0031W,N,37.66967,-85.84651,1,2018,O,047-US-0031W -000,14.8,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72153266,20180213,1147,2,NULL,DIXIE,W,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.70128,-85.86802,5,2018,O,047-US-0031W -000,17.409,0,0,1,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72153274,20180110,849,3,NULL,US31W BYP,NULL,NULL,US0031WB,US0031WB,047 US-0031WB,US0031WB,N,37.69108,-85.87061,5,2018,O,047-US-0031WB-000,1.272,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72153275,20180212,757,1,NULL,NICHOLAS,NULL,ST,NULL,NULL,047 CS-1389,NICHOLAS ST,N,37.68921,-85.86379,9,2018,O,047-CS-1389  -000,0.498,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72153276,20180212,923,1,NULL,MAIN,N,ST,NULL,NULL,047 CS-1320,MAIN ST N,N,37.70781,-85.84064,9,2018,O,047-CS-1320  -000,1.392,0,0,0,1,0,0,0,1,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72153277,20180212,1225,1,NULL,PETERSON,NULL,DR,NULL,NULL,047 CS-1251,PETERSON DR,N,37.68474,-85.90765,3,2018,O,047-CS-1251  -000,0.446,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72153278,20180212,1344,1,NULL,SAINT JOHN,NULL,RD,KY1357,KY1357,047 KY-1357,KY1357,N,37.70425,-85.8712,1,2018,O,047-KY-1357  -000,16.981,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72153499,20180212,615,1,319,ROBIN,NULL,RD,NULL,NULL,047 CS-1049,CS1049,N,37.70057,-85.86096,8,2018,O,047-CS-1049  -000,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72153507,20180208,1546,4,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.74055,-85.88997,5,2018,O,047-US-0031W -000,20.381,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72153552,20180210,922,6,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.72222,-85.8976,9,2018,C,047-KY-3005  -000,5.703,0,0,0,1,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72153774,20180214,1125,3,NULL,MULBERRY,N,ST,US0062,US0062,047 US-62,US0062,N,37.70066,-85.85317,8,2018,O,047-US-0062  -000,18.548,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72153969,20180214,1548,3,NULL,31W,NULL,BYP,US0031WB,US0031WB,047 US-31WB,US0031WB,N,37.69156,-85.87106,8,2018,O,047-US-0031WB-000,1.317,0,0,0,0,0,0,1,1,0,0,0,1,0,Y
Motor Vehicle,DAC,72153970,20180214,1631,3,NULL,31W,NULL,BYP,US0031WB,US0031WB,047 US-31WB-10,US0031WB,N,37.69384,-85.87499,5,2018,O,047-US-0031WB-000,1.577,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72154265,20180209,2147,5,NULL,MULBERRY,S,ST,US0062,US0062,047 US-62,US0062,N,37.6919,-85.86124,1,2018,O,047-US-0062  -000,17.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72154325,20180215,1643,4,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005-10,KY3005,N,37.72643,-85.88981,5,2018,O,047-KY-3005  -000,6.22,0,0,1,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72154372,20180214,1950,3,NULL,HODGENVILLE,NULL,RD,KY0210,KY0210,047 KY-210,KY0210,N,37.67232,-85.84365,1,2018,O,047-KY-0210  -000,0.133,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72154772,20180216,1411,5,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.72826,-85.88424,1,2018,O,047-US-0031W -000,19.488,0,0,1,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72154812,20180216,1730,5,NULL,NULL,NULL,NULL,I 0065,I 0065,NULL,NULL,N,37.71318,-85.83073,5,2018,O,047-I -0065  -531,0.263,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72155200,20180218,804,0,NULL,US31W BYP S TURN LANE,NULL,NULL,US0031WB,US0031WB,047 US-31WB-25,US0031WB,N,37.71925,-85.88011,9,2018,O,047-US-0031WB-025,0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72155429,20180218,1030,0,NULL,LAWSON,NULL,BLVD,NULL,NULL,NULL,NULL,N,37.66353,-85.84946,2,2018,O,047-CS-1483  -000,0.091,0,0,0,1,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72155702,20180219,958,1,NULL,VALLEY CREEK,NULL,RD,KY0567,KY0567,047 KY-567,KY0567,N,37.67221,-85.84374,9,2018,O,047-KY-0567  -000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72156136,20180220,1352,2,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.73117,-85.88568,1,2018,O,047-US-0031W -000,19.704,0,0,0,1,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72156201,20180220,1602,2,NULL,MANTLE,N,AVE,NULL,NULL,047 CS-1025,CS1025,N,37.70098,-85.86747,1,2018,O,047-CS-1025  -000,0.01,0,0,0,1,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72156345,20180221,750,3,NULL,MILES,N,ST,KY0251,KY0251,047 KY-251,KY0251,N,37.6971,-85.86193,4,2018,O,047-KY-0251  -000,0.09,0,0,1,1,0,0,0,0,0,1,1,0,0,Y
Motor Vehicle,DAC,72156430,20180221,934,3,NULL,NEW GLENDALE,NULL,RD,KY1136,KY1136,047 KY-1136,KY1136,N,37.68261,-85.8522,9,2018,O,047-KY-1136  -000,10.542,0,0,0,1,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72156442,20180221,755,3,NULL,31W,NULL,BYP,US0031WB,US0031WB,047 US-31WB,US0031WB,N,37.69095,-85.8701,5,2018,C,047-US-0031WB-000,1.25,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72156533,20180221,725,3,NULL,DIXIE,N,HWY,US0031W,US0031W,047 US-31W-10,US0031W,N,37.75791,-85.89829,9,2018,O,047-US-0031W -000,21.684,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72156568,20180221,1130,3,NULL,ST JOHN,NULL,RD,KY1357,KY1357,047 KY-1357,KY1357,N,37.69844,-85.88659,5,2018,O,047-KY-1357  -000,16.038,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72156656,20180221,1904,3,NULL,MULBERRY,N,ST,US0062,US0062,047 US-62-10,US0062,N,37.71261,-85.83191,5,2018,O,047-US-0062  -000,19.973,0,0,1,1,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72156812,20180222,745,4,NULL,DIXIE,E,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.68986,-85.85472,5,2018,O,047-US-0031W -000,16.317,0,0,1,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72157084,20180219,1937,1,NULL,A JENKINS,W,RD,KY2802,KY2802,047 KY-2802,KY2802,N,37.75769,-85.89886,8,2018,O,047-KY-2802  -000,2.624,0,0,1,1,0,0,1,1,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72157176,20180222,1314,4,NULL,PATRIOT,NULL,PKWY,KY0361,KY0361,047 KY-361-10,KY0361,N,37.71729,-85.90355,5,2018,O,047-KY-0361  -000,1.825,0,0,1,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72157213,20180222,1720,4,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.71883,-85.90152,1,2018,B,047-KY-3005  -000,5.387,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72157264,20180223,2155,5,NULL,SYCAMORE,NULL,ST,NULL,NULL,047 CS-1026,CS1026,N,37.70305,-85.86644,7,2018,O,047-CS-1026  -000,0.145,0,0,0,0,0,0,0,0,1,0,0,0,0,Y
Motor Vehicle,DAC,72157313,20180222,1420,4,NULL,MULBERRY,S,ST,US0062,US0062,047 US-62,US0062,N,37.69147,-85.86166,5,2018,O,047-US-0062  -000,17.762,0,0,1,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72157589,20180223,1427,5,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.73099,-85.88534,8,2018,O,047-US-0031W -000,19.685,0,0,0,1,0,0,1,1,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72157670,20180222,1916,4,NULL,MULBERRY,N,ST,US0062,US0062,NULL,NULL,N,37.71417,-85.82839,3,2018,O,047-US-0062  -000,20.175,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72157854,20180220,1544,2,NULL,HODGENVILLE,NULL,RD,KY0210,KY0210,047 KY-210,KY0210,N,37.66644,-85.83826,5,2018,O,047-KY-0210  -000,0.621,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72157867,20180224,1112,6,NULL,DIXIE,S,HWY,US0031W,US0031W,047 US-31W,US0031W,N,37.66876,-85.84671,5,2018,O,047-US-0031W -000,14.73,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72157900,20180224,1334,6,NULL,TOWNE,NULL,DR,NULL,NULL,047 CS-1448,CS1448,N,37.73352,-85.88851,5,2018,O,047-CS-1448  -000,0.098,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72158099,20180223,1935,5,NULL,TOWNE,NULL,DR,NULL,NULL,047 CS-1448,CS1448,N,37.73044,-85.89408,5,2018,O,047-CS-1448  -000,0.485,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72158301,20180223,2152,5,NULL,31W,NULL,BYP,US0031WB,US0031WB,047 US-31WB-10,US0031WB,N,37.69903,-85.8813,9,2018,O,047-US-0031WB-000,2.078,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72158848,20180226,1355,1,NULL,TOWNE,NULL,DR,NULL,NULL,047 CS-1448,CS1448,N,37.73053,-85.89361,1,2018,O,047-CS-1448  -000,0.458,0,0,0,1,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72158898,20180226,1221,1,NULL,WALMART,NULL,LN,NULL,NULL,047 PR-1004,PR1004,N,37.72954,-85.88216,4,2018,O,047-PR-1004  -000,0.041,0,0,0,1,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72158926,20180226,1557,1,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.73758,-85.88886,1,2018,O,047-US-0031W -000,20.201,0,0,0,1,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72158932,20180226,1738,1,NULL,MULBERRY,S,ST,US0062,US0062,047 US-62,US0062,N,37.69176,-85.8614,8,2018,O,047-US-0062  -000,17.775,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72158987,20180119,1823,5,NULL,31W,NULL,BYP,US0031WB,US0031WB,047 US-31WB,US0031WB,N,37.69232,-85.87221,5,2018,O,047-US-0031WB-000,1.399,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72159006,20180226,1559,1,NULL,MULBERRY,N,ST,US0062,US0062,047 US-62-10,US0062,N,37.71257,-85.83196,1,2018,O,047-US-0062  -000,19.977,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72159007,20180226,1724,1,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.71998,-85.88016,5,2018,O,047-US-0031W -000,18.873,0,0,0,1,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72159164,20180221,750,3,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.73798,-85.88906,4,2018,O,047-US-0031W -000,20.219,0,0,1,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72159421,20180227,1800,2,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.68468,-85.91562,8,2018,O,047-KY-3005  -000,2.847,0,0,1,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72159440,20180227,1644,2,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.74621,-85.89293,5,2018,O,047-US-0031W -000,20.806,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,Non DAC,72159489,20180227,1224,2,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.68427,-85.91573,4,2018,O,047-KY-3005  -000,2.808,0,0,0,0,0,0,1,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72159789,20180228,1331,3,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.7282,-85.8841,8,2018,O,047-KY-3005  -000,6.532,0,0,0,1,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,Non DAC,72159790,20180228,1349,3,NULL,TOWNE,NULL,DR,NULL,NULL,047 CS-1448,CS1448,N,37.7331,-85.88984,1,2018,O,047-CS-1448  -000,0.176,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72159867,20180228,1925,3,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.72795,-85.88387,5,2018,O,047-US-0031W -000,19.454,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72159911,20180228,1637,3,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.73107,-85.88538,8,2018,O,047-US-0031W -000,19.691,0,0,0,0,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72160190,20180301,1159,4,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.7284,-85.88368,8,2018,O,047-KY-3005  -000,6.569,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72160200,20180301,22,4,NULL,DIXIE,S,HWY,US0031W,US0031W,047 US-31W,US0031W,N,37.65989,-85.84883,9,2018,O,047-US-0031W -000,14.109,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72160258,20180216,1929,5,NULL,DIXIE,E,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.68823,-85.85316,5,2018,O,047-US-0031W -000,16.171,0,0,1,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72160386,20180215,1452,4,NULL,ST JAMES,NULL,AVE,NULL,NULL,047 CS-1028,CS1028,N,37.70599,-85.85728,9,2018,O,047-CS-1028  -000,0.103,0,0,1,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,Non DAC,72160437,20180302,653,5,805,GREENVIEW,NULL,CIR,NULL,NULL,047 CS-1535,CS1535,N,37.75629,-85.88213,7,2018,O,047-CS-1535  -000,0.105,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72160532,20180210,1202,6,501,PEAR ORCHARD,NULL,RD,NULL,NULL,047 CS-1327,CS1327,N,37.72051,-85.85816,9,2018,O,047-CS-1327  -000,0.691,0,0,0,0,0,0,0,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72160534,20180228,829,3,NULL,ST JOHN,NULL,RD,KY1357,KY1357,047 KY-1357,KY1357,N,37.70418,-85.87134,2,2018,O,047-KY-1357  -000,16.972,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72160538,20180224,1757,6,NULL,POPLAR,W,ST,NULL,NULL,047 CS-1068,CS1068,N,37.703,-85.86798,1,2018,O,047-CS-1068  -000,0.867,0,0,1,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72160586,20180228,1726,3,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W-10,US0031W,N,37.72335,-85.88183,1,2018,B,047-US-0031W -000,19.121,0,0,0,0,0,0,1,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72160792,20180302,1414,5,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.71509,-85.84032,5,2018,O,047-KY-3005  -000,10.151,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72160856,20180226,1515,1,NULL,RING,NULL,RD,KY3005,KY3005,047 KY-3005,KY3005,N,37.72716,-85.83915,1,2018,O,047-KY-3005  -000,9.31,0,0,0,1,0,0,1,0,0,0,0,0,1,Y
Motor Vehicle,DAC,72160857,20180302,1730,5,NULL,DIXIE,N,AVE,US0031W,US0031W,047 US-31W,US0031W,N,37.71146,-85.87556,8,2018,O,047-US-0031W -000,18.234,0,0,0,1,0,0,1,0,0,0,0,1,0,Y
Motor Vehicle,DAC,72160858,20180302,1400,5,NULL,MULBERRY,N,ST,US0062,US0062,047 US-62-10,US0062,N,37.71238,-85.83241,2,2018,O,047-US-0062  -000,19.945,0,0,0,0,0,0,1,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72160980,20180208,1140,4,NULL,DIXIE,E,AVE,US0031W,US0031W,047 US-0031W,US0031W,N,37.69285,-85.8577,5,2018,O,047-US-0031W -000,16.587,0,0,0,1,0,0,0,0,0,0,0,0,0,Y
Motor Vehicle,DAC,72160981,20180212,741,1,NULL,US31W BYP,NULL,NULL,US0031WB,US0031WB,047 US-0031WB,US0031WB,N,37.68876,-85.8668,9,2018,B,047-US-0031WB-000,0.994,0,0,0,0,0,0,0,0,0,0,1,0,0,Y
Motor Vehicle,DAC,72160982,20180226,656,1,NULL,MULBERRY,N,ST,US0062,US0062,047 US-0062,US0062,N,37.71215,-85.83266,5,2018,O,047-US-0062  -000,19.924,0,0,0,0,0,0,1,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72160983,20180226,819,1,NULL,DOLPHIN,NULL,DR,NULL,NULL,047 CS-1430,DOLPHIN DR,N,37.71239,-85.83758,1,2018,O,047-CS-1430  -000,0.186,0,0,0,0,0,0,0,1,0,0,0,0,0,Y
Motor Vehicle,DAC,72160984,20180226,1209,1,NULL,DIXIE,E,AVE,US0031W,US0031W,047 US-0031W,US0031W,N,37.69266,-85.85732,1,2018,O,047-US-0031W -000,16.562,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
Motor Vehicle,DAC,72160985,20180302,628,5,NULL,MAIN,N,ST,NULL,NULL,047 CS-1320,MAIN ST N,N,37.70573,-85.84232,1,2018,O,047-CS-1320  -000,1.222,0,0,0,0,0,0,0,1,0,0,1,0,0,Y
